Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
48285625-44de-4df1-339d-149f6e05e324,1992-11-15,,999-36-8712,S99973284,X78148165X,Mrs.,Cecily421,Camilla89,Murazik203,,Beatty507,M,white,nonhispanic,F,Williamstown  Massachusetts  US,343 Green Trailer,Danvers,Massachusetts,Essex County,25009,01923,42.62137213884589,-70.93578945643951,357139.38,773403.22,50415
4d086698-7a40-a104-87c5-93d909129fd9,1989-06-07,,999-66-2189,S99942654,X38088381X,Mr.,Leland44,,Schneider199,,,M,white,nonhispanic,M,Fairhaven  Massachusetts  US,781 Mueller Road Suite 6,Boston,Massachusetts,Suffolk County,25025,02163,42.232587224788446,-71.16821569765197,69098.39,8587.92,188989
e01c7a75-ef86-b9b2-dee5-64b1b3912dec,1966-02-22,,999-58-2599,S99959599,X29211767X,Mr.,Ray930,Roderick835,Reinger292,,,S,white,nonhispanic,M,Yarmouth  Massachusetts  US,409 Lueilwitz Wall,Barnstable,Massachusetts,Barnstable County,25001,02635,41.64580739513315,-70.30244345002856,150527.82,156419.10,96565
fbfb2247-31c9-20d2-3ba3-667d1d0f4361,2005-11-24,,999-30-4996,S99927172,X13254396X,Mr.,Fredrick998,Herbert830,Parker433,,,,asian,nonhispanic,M,Springfield  Massachusetts  US,200 Champlin Dam Unit 25,Cambridge,Massachusetts,Middlesex County,25017,02139,42.3755569674043,-71.11697346242109,86832.39,339844.59,146832
66348508-4c9e-6da5-05cd-bcd720e7f722,1945-06-28,2006-10-06,999-81-6542,S99942983,X420952X,Mr.,Carlos172,Minh326,Mertz280,,,M,white,nonhispanic,M,Uxbridge  Massachusetts  US,754 Haag Stravenue,Lunenburg,Massachusetts,Worcester County,25027,01462,42.54783778943533,-71.73026712858317,230412.12,0.00,89988
d038aa4f-507b-9a4d-261e-2e3f18ba10bb,1958-06-14,2022-05-16,999-34-8625,S99956924,X12327331X,Mrs.,Xenia801,Adelina682,Goldner995,,Hills818,D,white,nonhispanic,F,Dover  Massachusetts  US,317 Pollich Gateway Apt 75,Lawrence,Massachusetts,Essex County,25009,01841,42.71628486475364,-71.20098667155116,1062493.92,415351.70,71310
04fbc931-9908-b44e-d694-a96ff6786efa,1945-06-28,,999-36-8848,S99985282,X398048X,Mr.,Mario764,,Powlowski563,,,D,white,nonhispanic,M,Cambridge  Massachusetts  US,1033 Fisher Rapid Unit 41,Lunenburg,Massachusetts,Worcester County,25027,01462,42.58488704295016,-71.74968468007974,202576.08,132001.29,89988
9fff63aa-a8dd-1fb8-9e25-3edc4dcf0308,1965-10-02,,999-74-5147,S99925550,X88050025X,Mrs.,Julene165,Leonarda398,Rippin620,,Torp761,W,white,nonhispanic,F,Gloucester  Massachusetts  US,1035 Kub Manor Suite 67,Amesbury,Massachusetts,Essex County,25009,01913,42.885692826653305,-70.91567357728685,390469.22,1001763.97,28582
766b05c0-f5f5-b41b-49c2-38f0e00d368b,1999-03-11,,999-61-3305,S99934909,X53268051X,Ms.,Fredricka415,Emogene884,Ferry570,,,,white,nonhispanic,F,Great Barrington  Massachusetts  US,296 Boyle Dale,Worcester,Massachusetts,Worcester County,25027,01606,42.290523944066166,-71.8601845414408,7387.96,329091.50,14350
d311f4c7-00a2-181a-bd1e-c4839b31f7ca,2016-05-03,,999-72-8715,,,,Joe656,,Pfannerstill264,,,,black,nonhispanic,F,Springfield  Massachusetts  US,1098 Steuber Highlands,Haverhill,Massachusetts,Essex County,25009,01835,42.77759143574702,-71.0985542373299,28674.72,266.43,151750
b62970c9-9afd-75e1-33bf-2785b4a5bfc1,1958-06-14,,999-21-8389,S99940628,X73793101X,Mrs.,Annalee788,Renna830,Barrows492,,Corkery305,M,white,nonhispanic,F,Revere  Massachusetts  US,859 Lubowitz Byway Apt 4,Lawrence,Massachusetts,Essex County,25009,01843,42.68672386832812,-71.18881336988998,836157.19,137135.08,71310
3a4e4e36-b2a5-0e69-2cf0-11cf35fef16b,1985-03-09,,999-91-9089,S99941729,X13677517X,Ms.,Quyen270,Rosaline65,Schinner682,,,S,white,nonhispanic,F,Wellesley  Massachusetts  US,160 Marvin Camp Suite 5,Boston,Massachusetts,Suffolk County,25025,02109,42.34878753824241,-71.08406834292624,380523.60,423645.81,110012
6754c4af-3a46-d0d4-d1df-6bc0fe400b65,1961-11-21,,999-71-1493,S99982503,X45233560X,Mr.,Preston275,Willie882,Hirthe744,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,144 Farrell Walk Apt 63,Fall River,Massachusetts,Bristol County,25005,02720,41.710142662291126,-71.04807927587177,646991.52,584068.11,72884
9b946519-ff1d-6890-f6ba-bf962610eca4,1991-12-31,,999-73-6888,S99984520,X66935632X,Mrs.,María Teresa440,,Ramos754,,Toledo81,M,white,hispanic,F,Panama City  Panama  PA,551 Kemmer Neck,Worcester,Massachusetts,Worcester County,25027,01603,42.27976782897167,-71.80492220943883,31031.11,529010.94,3010
ad10dd7c-d58d-4db3-e500-c0ddd6783bc9,1962-08-14,,999-14-4626,S99942861,X49952908X,Mrs.,Tiffani287,Kathi607,Terry864,,Hilll811,M,white,nonhispanic,F,Hull  Massachusetts  US,253 Stanton Heights Unit 15,Attleboro,Massachusetts,Bristol County,44007,02861,41.9604004167965,-71.34304669619175,137288.42,1268294.92,91081
12a994a3-94e9-8090-f0c4-a73d3ba9f7f1,1968-03-09,,999-11-8534,S99949871,X16592422X,Mr.,Daryl568,Cole117,Cartwright189,,,S,other,nonhispanic,M,New Bedford  Massachusetts  US,497 Kirlin Dam,Peabody,Massachusetts,Essex County,25009,01960,42.53284185715513,-71.06495688196577,515325.50,305314.00,88682
40d63a25-6589-79ca-a13e-d8335f416e96,1948-07-26,,999-31-5477,S99931985,X64390742X,Mrs.,Norman647,,Ruecker817,,Sauer652,D,white,nonhispanic,F,Leominster  Massachusetts  US,923 Waters Esplanade Unit 33,South Yarmouth,Massachusetts,Barnstable County,25001,02664,41.70110942200097,-70.2331384635046,717959.70,377953.24,44904
0ad7046c-733e-bc14-d9e9-33ba86cefb20,2014-05-04,,999-94-5398,,,,Georgianna701,Ayesha583,Lueilwitz711,,,,white,nonhispanic,F,Lexington  Massachusetts  US,541 Fisher Vale,Auburn,Massachusetts,Worcester County,,00000,42.20653740608569,-71.8320036872474,45827.24,9895.34,96170
1f60c5d0-f240-ac23-3a30-75af4262644c,2015-09-23,,999-12-5401,,,,Britt177,,Waelchi213,,,,white,nonhispanic,M,Everett  Massachusetts  US,298 Nikolaus Lane,New Bedford,Massachusetts,Bristol County,25005,02747,41.69699319809715,-70.94702614975998,28812.35,4096.13,48627
1f6c9559-35f5-528c-a64e-8f1929ea35fd,1985-07-22,,999-61-2489,S99944307,X40269487X,Mrs.,Rafaela464,Sharika71,Bogisich202,,Doyle959,M,black,nonhispanic,F,Springfield  Massachusetts  US,425 Adams Frontage road Suite 80,Revere,Massachusetts,Suffolk County,25025,02151,42.421702123766636,-70.96513690825343,292309.78,1201712.52,86578
5401838e-651f-7585-b45e-07f6ba47866e,1966-10-03,,999-43-6499,S99976490,X57329522X,Mr.,Garland107,Landon622,Hauck852,,,M,white,nonhispanic,M,Dracut  Massachusetts  US,249 Cassin Rue,Boston,Massachusetts,Suffolk County,25025,02119,42.36928503635152,-71.03508469226985,124421.62,13943.42,100841
968b90f2-8c07-f639-9651-73ff3db35885,1985-02-21,,999-21-2995,S99970923,X9049648X,Mrs.,Denyse846,Linda558,Wyman904,,Hilll811,M,asian,nonhispanic,F,Onset  Massachusetts  US,785 Spinka Row Apt 60,Woburn,Massachusetts,Middlesex County,25017,01801,42.44783295583062,-71.10668173615788,11220.79,700870.25,21529
b239e26f-78ce-2a06-84a5-2281cabdbc0a,1942-02-22,,999-14-8864,S99923644,X73720606X,Mr.,Otis335,,Crist667,,,M,asian,nonhispanic,M,Braintree  Massachusetts  US,865 Cormier Alley Suite 92,Fitchburg,Massachusetts,Worcester County,25027,01420,42.60491251067545,-71.83902715203364,28165.76,498727.20,7682
a6738010-7042-ce30-06e4-35d4f37ca65c,1966-09-14,,999-23-3773,S99958172,X47192448X,Mr.,Edmundo94,Lemuel304,Spencer878,,,M,white,nonhispanic,M,Walpole  Massachusetts  US,899 Armstrong Branch,Springfield,Massachusetts,Hampden County,25013,01103,42.14950865925832,-72.52253319589107,123882.51,58679.02,148412
c0820271-ca61-eb9d-ed57-150ee5e1a0b5,1970-07-22,,999-11-5739,S99930736,X7227787X,Ms.,Annita733,Jin479,Balistreri607,,,S,white,nonhispanic,F,Revere  Massachusetts  US,430 Sanford Rue,Springfield,Massachusetts,Hampden County,25013,01129,42.11851434118815,-72.64091144201406,558036.69,200806.30,63858
8a5bebe9-b3e5-54f6-f77d-85b6084d43c3,1980-10-27,,999-30-8567,S99978409,X38096074X,Mr.,Alberto639,Sergio619,Jimínez732,,,M,black,hispanic,M,Puebla  Puebla  MX,535 Nicolas Track,Winthrop,Massachusetts,Suffolk County,25025,02152,42.41124345493944,-71.01821582233386,494518.47,0.00,118348
8ece01cb-7c0a-462c-9a65-e12f27d56074,1969-08-28,,999-40-2627,S99924184,X29160084X,Ms.,Tammie751,,Gulgowski816,,,S,white,nonhispanic,F,Amherst Center  Massachusetts  US,558 Parisian Gate,Framingham,Massachusetts,Middlesex County,25017,01701,42.27638739671481,-71.4477651358903,100724.37,1126196.62,629
22158ab0-fda9-1c28-0bea-8f56d33dfcb7,1986-05-17,,999-53-1544,S99986877,X29292573X,Mrs.,Victoria535,Phillis443,Cremin516,,Tillman293,W,white,nonhispanic,F,Dennis  Massachusetts  US,399 Dare Junction Unit 28,Worcester,Massachusetts,Worcester County,25027,01604,42.26319752870662,-71.78413397626669,196374.45,1046243.19,91254
b005dc45-f832-1e3e-6358-51b1d1589e7b,2009-05-16,,999-19-4642,S99962233,,,Xavier983,,Homenick806,,,,white,nonhispanic,M,Lyon  Auvergne-Rhone-Alpes  FR,292 Rowe Route,Needham,Massachusetts,Norfolk County,25021,02494,42.34726020983604,-71.2668074962706,3096.66,46042.02,9870
d3aa4d0d-b047-3d58-1d55-a0a4fc2fe67a,1973-02-25,,999-89-5692,S99916081,X63204284X,Mrs.,Kyle55,Lamonica504,Thompson596,,Rogahn59,M,white,nonhispanic,F,Fitchburg  Massachusetts  US,997 King Stravenue Unit 62,Waltham,Massachusetts,Middlesex County,25017,02472,42.37659706380923,-71.21799078491267,362691.23,254943.90,37357
b50d5753-604a-120e-932c-ff8dd8a0cc10,1943-09-09,,999-83-6799,S99967646,X39241298X,Mrs.,Debby656,Bernita55,Conroy74,,Nienow652,D,other,nonhispanic,F,Monson  Massachusetts  US,172 Sporer Bay,Agawam,Massachusetts,Hampden County,25013,01001,42.06451793798788,-72.71246398983892,1116799.24,1238619.92,70944
